								
Playlist download for:

Station: KALX
DJ: Kendra Levine
Number of entries: 9999999
Fields are comma delimited, in the following header order:

playid,show,playtype,genre,timestamp,artist,title,albumtitle,label,prepost,programtype,iswebcast,isrequest
10248734,Kendra K,Feature,,08-27-2013 @ 22:30:00,Part Time,How Do I Move On?,PDA,Mexican Summer,,live,y,
10248686,Kendra K,Single,,08-27-2013 @ 22:20:00,Mint Royale,Shake Me,Shake Me,City of Angels,,live,y,
10248666,Kendra K,,,08-27-2013 @ 22:16:00,Deee-Lite,Groove Is In The Heart,World Clique,Elektra,,live,y,
10248655,Kendra K,,,08-27-2013 @ 22:13:00,Mickey Mouse Disco,Watch Out For Goofy,Mickey Mouse Disco,Disney,,live,y,
10248645,Kendra K,Single,,08-27-2013 @ 22:10:00,Bis,School Disco,Disco Nation 45,Chemikal Underground Records,,live,y,
10248625,Kendra K,Feature,,08-27-2013 @ 22:05:00,Hopie,Someone Else,Sugar Water,S/R,,live,y,
10248624,Kendra K,Single,Hip Hop,08-27-2013 @ 22:00:00,DJ Quik,Hand In Hand,Hand In Hand,Profile,,live,y,
10248623,Kendra K,Single,Hip Hop,08-27-2013 @ 21:50:00,Outkast,Elevators,Elevators,LaFace,,live,y,
10248622,Kendra K,Single,Hip Hop,08-27-2013 @ 21:48:00,Keak da Sneak,In Front of Yo Momma's House,In Front of yo Momma's House,S/R,,live,y,
10248621,Kendra K,,,08-27-2013 @ 21:46:00,Angelo Badalamemti and David Lynch,I'm Hurt Bad,Twin Peaks Music,S/R,,live,y,
10248620,Kendra K,Feature,,08-27-2013 @ 21:43:00,David Lynch,Wishin' Well,The Big Dream,Sacred Bones,,live,y,
10207978,Kendra K,Feature,,08-20-2013 @ 23:57:00,Pastels,Check My Heart,Slow Summit,Domino,,live,y,
10207955,Kendra K,,,08-20-2013 @ 23:51:00,Scott Walker,My Death,Scott,Fontana,,live,y,
10207941,Kendra K,,,08-20-2013 @ 23:48:00,Stevie Wonder,Bang Bang,Down To Earth,Lilith,,live,y,
10207935,Kendra K,,,08-20-2013 @ 23:46:00,Carla Thomas,B-A-B-Y,Carla,Atlantic,,live,y,
10207933,Kendra K,,,08-20-2013 @ 23:40:00,Beets,I Don't Know,Let The Poison Out,Hardly Art,,live,y,
10207905,Kendra K,Feature,,08-20-2013 @ 23:38:00,Dead Ghosts,I Want You Back,Can't Get No,Burger,,live,y,
10207904,Kendra K,Feature,,08-20-2013 @ 23:35:00,Legs,Thirteen Stories,Pass The Ringo,Loglady,,live,y,
10207886,Kendra K,Single,,08-20-2013 @ 23:32:00,Wedding Present,Once More,Don't Try And Stop Me Mother,Reception,,live,y,
10207875,Kendra K,Feature,,08-20-2013 @ 23:29:00,Free Time,Lost Again,S/T,Underwater Peoples,,live,y,
10207847,Kendra K,,,08-20-2013 @ 23:20:00,Chris Farlowe,Lipstick Traces,Out of Time,Castle Face,,live,y,
10207835,Kendra K,Compilation,,08-20-2013 @ 23:18:00,Lesley Gore,No Matter What You Do,Jack Nitzsche Story: Hearing Is Believing,Ace,,live,y,
10207831,Kendra K,Compilation,,08-20-2013 @ 23:15:00,Heinz &amp; The Wild Boys,I'm Not A Bad Guy,Joe Meek Freakbeat,Castle Face,,live,y,
10207817,Kendra K,Compilation,,08-20-2013 @ 23:13:00,Kirkbys,It's A Crime,Hen's Teeth,Henx,,live,y,
10207809,Kendra K,,,08-20-2013 @ 23:10:00,Cool Ghouls,In The Morning,S/T,Empty Cellar,,live,y,
10207802,Kendra K,,,08-20-2013 @ 23:05:00,Herman's Hermits,Ace King Queen Jack,Blaze,MGM,,live,y,
10207772,Kendra K,Feature,,08-20-2013 @ 22:58:00,Shannon &amp; The Clams,Rat House,Dreams in the Rat House,Hardly Art,,live,y,
10207763,Kendra K,Feature Single,,08-20-2013 @ 22:56:00,Toxie,Newgate,Newgate,Goner,,live,y,
10207762,Kendra K,Feature,,08-20-2013 @ 22:54:00,Hunx &amp; His Punx,Born Blonde,Street Punk,Hardly Art,,live,y,
10207761,Kendra K,,,08-20-2013 @ 22:51:00,Sweet Baby,This Talk About The Girl,It's A Girl,Ruby,,live,y,
10207760,Kendra K,,,08-20-2013 @ 22:50:00,Avail,Scuffletown,Over The James,Lookout!,,live,y,
10207759,Kendra K,Compilation,,08-20-2013 @ 22:47:00,Downfall,New Generation,Very Small World,Very Small Records,,live,y,
10207758,Kendra K,,,08-20-2013 @ 22:45:00,Filth,Banned From The Pubs,Shit Split,Lookout!,,live,y,
10207708,Kendra K,,,08-20-2013 @ 22:38:00,Wire,Reuters,Pink Flag,EMI,,live,y,
10207694,Kendra K,Feature,,08-20-2013 @ 22:33:00,Weekend,Just Drive,Jinx,Slumberland,,live,y,
10207693,Kendra K,Feature,,08-20-2013 @ 22:30:00,The Mallard,Crystals &amp; Castles,Finding Meaning in Difference,Castle Face,,live,y,
10207677,Kendra K,Feature,,08-20-2013 @ 22:28:00,Violent Change,Don't Ask Why,S/T,Catholic Guilt,,live,y,
10207664,Kendra K,Feature Single,,08-20-2013 @ 22:25:00,Bam! Bam!,Something Awful,Golden Haze2,HHBTM,,live,y,
10207658,Kendra K,,,08-20-2013 @ 22:24:00,Beat Happening,I Let Him Get To Me,1983-1985,K,,live,y,
10207635,Kendra K,,,08-20-2013 @ 22:17:00,Dr. Dre,Nuthin' But A G Thang,The Chronic,Death Row,,live,y,
10207622,Kendra K,,,08-20-2013 @ 22:13:00,Bootsy Collins,What So Never The Dance,Back In The Days,Warner Brothers,,live,y,
10207606,Kendra K,,,08-20-2013 @ 22:10:00,Funkees,Ole,Dancing Time,Soundway,,live,y,
10207605,Kendra K,,,08-20-2013 @ 22:06:00,James Brown and the Famous Flames,I'll Go Crazy,Live At The Apollo 1962,Polygram,,live,y,
10207604,Kendra K,Compilation,,08-20-2013 @ 22:04:00,Helene Smith,You Got To Be A Man,I'm A Good Woman,Harmless,,live,y,
10207579,Kendra K,,,08-20-2013 @ 21:54:00,David Bowie,Oh! You Pretty Things,Hunky Dory,RCA Victor,,live,y,
10207548,Kendra K,,,08-20-2013 @ 21:51:00,Soft Boys,Rock 'N' Roll Toilet,Invisible Hits,Midnight Music,,live,y,
10207541,Kendra K,,,08-20-2013 @ 21:49:00,Useless Eaters,Get Stuffed,Eaterville,Penniman Records,,live,y,
10207527,Kendra K,Feature Single,,08-20-2013 @ 21:46:00,Cozy,Cola Shock Kids,Cola Shock Kids,Hozac,,live,y,
10207526,Kendra K,Feature,,08-20-2013 @ 21:42:00,Burnt Ones,Fountain of Youth,You'll Never Walk Alone,Burger,,live,y,
10207497,Kendra K,,,08-20-2013 @ 21:39:00,Wrong Words,Lie Detector,S/T,Trouble In Mind,,live,y,
10207483,Kendra K,,,08-20-2013 @ 21:35:00,Gentleman Jesse,I'm Only Lonely (When I'm Around You),Leaving Atlanta,Douchemaster,,live,y,
10207482,Kendra K,Feature Single,,08-20-2013 @ 21:33:00,English Singles,Ordinary Girls,Ordinary Girls,Slumberland,,live,y,
10207464,Kendra K,,,08-20-2013 @ 21:30:00,Symarip,Skinhead Girl,Skinhead Moonstomp,Trojan,,live,y,
10207446,Kendra K,,,08-20-2013 @ 21:27:00,I Roy and the Upsetters,Doctor Who,Wizdom 1971-1975,Ascension,,live,y,
10207403,Kendra K,,,08-20-2013 @ 21:15:00,Michael Rother,Sterntaler,Sterntaler,Water,,live,y,
10207394,Kendra K,Feature,,08-20-2013 @ 21:10:00,Hawkwind Light Orchestra,Cities of Rust,Stellar Variations,Esoteric Antenna,,live,y,
10207374,Kendra K,,,08-20-2013 @ 21:05:00,Amon Duul II,Eye Shaking King,Yeti,Revisted,,live,y,
10207373,Kendra K,,,08-20-2013 @ 21:00:00,Ennio Morricone,Titoli,A Fistful of Film Music,Rhino,,live,y,
10149774,,,,08-10-2013 @ 23:55:00,Elvis Presley,Reconsider Baby,KALX DADPRo,KALX?,,live,y,
10149773,,,,08-10-2013 @ 23:30:00,The Pets,KALX LIve,KALX LIVE,KALX Live!,,live,y,
10149664,,,,08-10-2013 @ 23:15:00,The Peechees,KALX Live,KALX Live!,KALX Live!,,live,y,
10149663,,,,08-10-2013 @ 22:45:00,Battleship,KALX LIVE,KALX Live!,KALX Live!,,live,y,
10149419,,Feature,,08-10-2013 @ 22:20:00,Cool Ghouls,Ballin',S/T,Empty Cellar,,live,y,
10149402,,,,08-10-2013 @ 21:30:00,Cool Ghouls,LIVE ON KALX,KALX Live!,KALX Live!,,live,y,
10149209,,,,08-10-2013 @ 21:00:00,Citay,Live on KALX,KALX Live!,KALX Live!,,live,y,
10012802,Kendra K,Feature,,07-17-2013 @ 23:57:00,Thee Oh Sees,The Floating Coffin,Floating Coffin,Castle Face,,live,y,
10012801,Kendra K,Compilation,,07-17-2013 @ 23:54:00,The Original Dukes,Ain't About To Lose My Cool,Highs In The Mid Sixties vol 8: The South,Archive International Productions,,live,y,
10012800,Kendra K,,,07-17-2013 @ 23:50:00,The Pete Best Combo,If You Can't Get Her,Beyond the Beatles 1964-66,Griffin,,live,y,
10012799,Kendra K,Compilation,,07-17-2013 @ 23:48:00,Big Boy Pete,Cold Turkey,Electric Sugarcube Flashbacks Vol. 4,Archive International Productions,,live,y,
10012798,Kendra K,Single,,07-17-2013 @ 23:46:00,The Equals,Green Light,Green Light,President,,live,y,
10012797,Kendra K,Feature,,07-17-2013 @ 23:43:00,Mikal Cronin,Change,MCII,Merge,,live,y,
10012749,Kendra K,,,07-17-2013 @ 23:38:00,The Mindbenders,Love Is Good,A Groovy Kind of Love,Fontana,,live,y,
10012723,Kendra K,Compilation,,07-17-2013 @ 23:35:00,The Hides,Don't Be Difficult,Burghers Vol. 1,Big Wink,,live,y,
10012722,Kendra K,,,07-17-2013 @ 23:33:00,The Future Primitives,Fall To Pieces,This Here's The Future Primitives,Groovie,,live,y,
10012721,Kendra K,Feature,,07-17-2013 @ 23:30:00,Dead Ghosts,I Sleep Alone,I Sleep Alone,Randy,,live,y,
10012720,Kendra K,Feature,,07-17-2013 @ 23:28:00,Heavy Times,In My Sleep,Fix It Alone,Hozac,,live,y,
10012719,Kendra K,Single,,07-17-2013 @ 23:26:00,The Woggles,Do Just What I Say,Do Just What I Say,Telstar Records,,live,y,
10012718,Kendra K,,,07-17-2013 @ 23:24:00,Dodson's Dogs,Rain Stops Play,Rain Stops Play,Vinyl Japan,,live,y,
10012653,Kendra K,,,07-17-2013 @ 23:15:00,Bis,Mr. Important,The New Transistor Heroes,Grand Royal,,live,y,
10012652,Kendra K,,,07-17-2013 @ 23:13:00,Helen Love,Does Your Heart Go Boom,Radio Hits 3,Damaged Goods,,live,y,
10012651,Kendra K,Single,,07-17-2013 @ 23:11:00,Milky Wimpshake,My Heart Beats Faster Than Techo,Love Songs For Punk Rockers,Slampt,,live,y,
10012650,Kendra K,Feature,,07-17-2013 @ 23:08:00,Summer Twins,Forget Me,Forget Me EP,Burger Records,,live,y,
10012649,Kendra K,Feature,,07-17-2013 @ 23:05:00,Legs,Two Colours,Pass The Ringo,Loglady,,live,y,
10012648,Kendra K,Compilation,,07-17-2013 @ 23:00:00,The Verlaines,Death and the Maiden,Tuatara,Strange Weekend,,live,y,
10012577,Kendra K,Feature Single,,07-17-2013 @ 22:55:00,Toxie,Newgate,Newgate,Goner,,live,y,
10012576,Kendra K,,,07-17-2013 @ 22:50:00,Blast Rocks!,My Boyfriend Is A Zombie,You're Fired,SPAM,,live,y,
10012575,Kendra K,Feature,,07-17-2013 @ 22:47:00,Bleached,Next Stop,Ride Your Heart,Dead Oceans,,live,y,
10012574,Kendra K,,,07-17-2013 @ 22:45:00,The B-52's,Hero Worship,The B-52's,Warner Brothers,,live,y,
10012573,Kendra K,,,07-17-2013 @ 22:40:00,Ultravox!,The Wild, The Beautiful, and the Damned,Ultravox!,Island,,live,y,y
10012526,Kendra K,Feature Compilation,,07-17-2013 @ 22:34:00,Suri &amp; Les Sea King,Susana Alam,Chinese Rocks,Outhouse,,live,y,
10012525,Kendra K,Single,,07-17-2013 @ 22:32:00,The Ohio Express,Yummy Yummy Yummy,Yummy Yummy Yummy,Buddah Records,,live,y,
10012524,Kendra K,,,07-17-2013 @ 22:30:00,The Clique,Superman,The Clique,White Whale,,live,y,
10012523,Kendra K,Compilation,,07-17-2013 @ 22:26:00,Wimple Winch,Save My Soul,The Psychedelic Snarl,Caruso,,live,y,
10012522,Kendra K,Feature,,07-17-2013 @ 22:23:00,Hunx &amp; His Punx,Rat Bag,Street Punk,Hardly Art,,live,y,
10012477,Kendra K,Single,,07-17-2013 @ 22:17:00,The Rubettes,Sugar Baby Love,Sugar Baby Love,Polydor,,live,y,
10012476,Kendra K,,,07-17-2013 @ 22:14:00,Erasure,A Little Respect,Erasure Pop!,Sire Reprise,,live,y,
10012475,Kendra K,Feature,,07-17-2013 @ 22:08:00,!!!,Slyd,Thr!!!er,Warp Records,,live,y,
10012474,Kendra K,,,07-17-2013 @ 22:05:00,Prince Buster,Al Capone,King of Bluebeat,Wah-Wah,,live,y,
10012473,Kendra K,,,07-17-2013 @ 22:00:00,Punch The Clown,Auf Dub,The Secret Life of Punch The Clown,Raj,,live,y,
10012380,Kendra K,,,07-17-2013 @ 21:55:00,The Hi-Fives,7 Years,Welcome To My Mind,Lookout,,live,y,
10012379,Kendra K,Feature,,07-17-2013 @ 21:52:00,The Readymades,I'm a Man, I'm A Flower,I'm A Man, I'm A Flower,Mount Saint Mountain,,live,y,
10012378,Kendra K,,,07-17-2013 @ 21:50:00,Thee Mighty Caesars,It's You I Hate To Lose,Thee Caesars of Trash,Damaged Goods,,live,y,
10012377,Kendra K,,,07-17-2013 @ 21:47:00,Holly Golightly,Without You,The Good Things,Damaged Goods,,live,y,y
10012376,Kendra K,Single,,07-17-2013 @ 21:45:00,Nar,Cool District,A Four Song EP,Yakamashi Records,,live,y,
10012318,Kendra K,Feature Single,,07-17-2013 @ 21:37:00,The English Singles,Ordinary Girls,Ordinary Girls,Slumberland,,live,y,
10012317,Kendra K,,,07-17-2013 @ 21:35:00,The Softies,It's Love,It's Love,Kill Rock Stars,,live,y,
10012316,Kendra K,Single,,07-17-2013 @ 21:33:00,Trashcan Sinatras,Only Tongue Can Tell,Only Tongue Can Tell,Go! Discs,,live,y,
10012315,Kendra K,Single,,07-17-2013 @ 21:30:00,The Wedding Present,Once More,Don't Try And Drop Me Mother,Reception,,live,y,
10012314,Kendra K,Feature,,07-17-2013 @ 21:27:00,Saturday Looks Good to Me,Invisible Friend,One Kiss Ends It All,Polyvinyl,,live,y,
10012262,Kendra K,Single,,07-17-2013 @ 21:22:00,The Furious Fighting Car Thieves,Baby Elephant Walk,Planet Pimp Presents...,Planet Pimp,,live,y,
10012261,Kendra K,,,07-17-2013 @ 21:20:00,Stukas Over Bedrock,Sticky Shoe,The Age of Aquariums,Happy Squid Records,,live,y,
10012260,Kendra K,Compilation,,07-17-2013 @ 21:17:00,The Hussy,Far Removed,Pagan Hiss,Southpaw,,live,y,
10012259,Kendra K,Single,,07-17-2013 @ 21:15:00,The Vermin Poets,The King of Bosworth Carpark,Kindlich,Squoodge,,live,y,
10012258,Kendra K,Single,,07-17-2013 @ 21:12:00,Thee Headcoats,Louis Riel,Louis Riel,Nardwuar,,live,y,
10012257,Kendra K,,,07-17-2013 @ 21:10:00,Doctor Explosion,Surf 'n' Shake,The Informal Revolution,Get Hip,,live,y,
10012256,Kendra K,,,07-17-2013 @ 21:05:00,Too Much Joy,That's A Lie,That's A Lie,Alias,,live,y,
9456490,Kendra K,Feature,,04-19-2013 @ 14:55:00,Wax Idols,When It Happens,Discipline + Desire,Slumberland,,live,y,
9456489,Kendra K,Single,,04-19-2013 @ 14:52:00,The Chob,Ain't Gonna Eat Out My Heart Anymore,We're Pretty Quick,Lavette,,live,y,
9456488,Kendra K,Compilation,,04-19-2013 @ 14:48:00,The Originals,Suspicion,Northern Soul Connoisseurs,Spectrum,,live,y,
9456487,Kendra K,,,04-19-2013 @ 14:46:00,Mickey &amp; Sylvia,Love Drops,The Willow Sessions,Sequel,,live,y,
9456486,Kendra K,Single,,04-19-2013 @ 14:44:00,The Toys,A Lover's Concerto,A Lover's Concerto,Dynovoice,,live,y,
9456485,Kendra K,,,04-19-2013 @ 14:42:00,Shop Assistants,All That Ever Mattered,S/T,Chrysalis,,live,y,
9456484,Kendra K,Feature,,04-19-2013 @ 14:37:00,Chastity Belt,Aliens,S/T,S/R,,live,y,
9456397,Kendra K,Single,,04-19-2013 @ 14:30:00,Galaxie 500,Ceremony,Blue Thunder,Rough Trade,,live,y,
9456396,Kendra K,Feature,,04-19-2013 @ 14:25:00,Girls Names,The Olympia,The New Life,Slumberland,,live,y,
9456395,Kendra K,,,04-19-2013 @ 14:22:00,The Bats,Old Ones,Fear of God,Flying Nun,,live,y,
9456296,Kendra K,,,04-19-2013 @ 14:15:00,Digital Leather,Simulator,Sorcerer,Goner,,live,y,
9456295,Kendra K,Feature,,04-19-2013 @ 14:12:00,Warm Soda,Jeanie Loves Pop,Someone For You,Castle Face,,live,y,
9456294,Kendra K,,,04-19-2013 @ 14:09:00,Games,Different Times,S/T,Hozac,,live,y,
9456293,Kendra K,,,04-19-2013 @ 14:07:00,The Decibels,Good,Create Action!,Screaming Apple,,live,y,
9456292,Kendra K,,,04-19-2013 @ 14:04:00,The Beat,You Won't Be Happy,S/T,Columbia,,live,y,
9456297,Kendra K,Feature,,04-19-2013 @ 14:00:00,Colleen Green,Number One,Sock It To Me,Hardly Art,,live,y,
9456227,Kendra K,Compilation,,04-19-2013 @ 13:59:00,The Avengers,Be A Caveman,Highs in the Mid Sixties Vol. 1 LA 65,AIP,,live,y,
9456226,Kendra K,Single,,04-19-2013 @ 13:57:00,The Troublemakers,That's Funny Alright,That's Funny Alright,Swingline,,live,y,
9456225,Kendra K,Feature,,04-19-2013 @ 13:55:00,The Readymades,I'm A Man, I'm A Flower,I'm A Man I'm A Flower,Mount Saint Mountain,,live,y,
9456224,Kendra K,Feature Single,,04-19-2013 @ 13:53:00,The Pizzas,My New Shirt,We don't Have Anything to Do,Sacramento,,live,y,
9456223,Kendra K,Feature,,04-19-2013 @ 13:50:00,FIDLAR,Stoked and Broke,S/T,Mom + Pop,,live,y,
9456222,Kendra K,,,04-19-2013 @ 13:47:00,Metz,Rats,S/T,Sub Pop,,live,y,
9456098,Kendra K,,,04-19-2013 @ 13:42:00,Pete Ham,Matted Spam,7 Park Avenue,Rykodisc,,live,y,
9456097,Kendra K,,,04-19-2013 @ 13:39:00,Jonathan Richman,Dancin' Late At Night,88,Rounder,,live,y,y
9456096,Kendra K,Feature,,04-19-2013 @ 13:36:00,Peach Kelli Pop,Red Leather,S/T,Burger,,live,y,
9456095,Kendra K,,,04-19-2013 @ 13:33:00,Jacuzzi Boys,Glazin',Glazin',Hardly Art,,live,y,
9456094,Kendra K,,,04-19-2013 @ 13:29:00,Tommy Roe,Cinnamon,Dizzy,ABC,,live,y,
9456028,Kendra K,Single,,04-19-2013 @ 13:25:00,The Honeycombs,I'll Cry Tomorrow,I Can't Stop,Interphon,,live,y,
9456027,Kendra K,Single,,04-19-2013 @ 13:22:00,The Masonics,Never So Sad,The Earl of Hell,Super Electro Sound,,live,y,
9456026,Kendra K,Single,,04-19-2013 @ 13:20:00,The Ne'er Do Wells,Where's Mickey?,Hello, It Is I Thee Intolerable Bastard, Child Genius,Lookout!,,live,y,
9456025,Kendra K,,,04-19-2013 @ 13:16:00,Halo Benders,Don't Touch My Bikini,God Don't Make No Junk,K Boss,,live,y,
9456024,Kendra K,Feature Single,,04-19-2013 @ 13:10:00,Bam! Bam!,Out the Window,Golden Haze,HHBTM,,live,y,
9455928,Kendra K,Feature Compilation,,04-19-2013 @ 13:07:00,Sugar &amp; The Spices,Boys Can Be Mean,Boys Can Be Mean,Charly,,live,y,
9455927,Kendra K,,,04-19-2013 @ 13:05:00,Feminine Complex,I Won't Run,Livin' Love,Teen Beat,,live,y,
9455926,Kendra K,,,04-19-2013 @ 13:03:00,The Shaggs,Who Are Parents,Philosophy of the World,Red Rooster,,live,y,
9455925,Kendra K,Single,,04-19-2013 @ 12:57:00,Saba Lou,Until the End,Until the End,Wacky Wacko,,live,y,
9455924,Kendra K,,,04-19-2013 @ 12:55:00,Beets,Doing As I Do,Let The Poison Out,Hardly Art,,live,y,
9455923,Kendra K,Feature,,04-19-2013 @ 12:53:00,UV Race,Raw Balls,Racism,In The Red,,live,y,
9455782,Kendra K,Feature,,04-19-2013 @ 12:47:00,Legs,Shades of Grey,Pass The Ringo,Loglady,,live,y,
9455781,Kendra K,Single,,04-19-2013 @ 12:43:00,Close Lobsters,Let's Make Some Plans,Let's Make Some Plans,Fire Records,,live,y,
9455779,Kendra K,Single,,04-19-2013 @ 12:40:00,Heavenly,Our Love Is Heavenly,Our Love Is Heavenly,Sarah Records,,live,y,
9455778,Kendra K,Feature,,04-19-2013 @ 12:35:00,Golden Grrrls,We've Got,S/T,Slumberland,,live,y,
9455777,Kendra K,,,04-19-2013 @ 12:30:00,The Dentists,Reading the News,Naked,Archive Five,,live,y,
9240613,,,,03-16-2013 @ 23:45:00,Fleshies,Live from 924 Gilman,KALX Live Archive,KALX,,live,y,
9240612,,,,03-16-2013 @ 23:30:00,Giant Haystacks,KALX Live,KALX Live Archive,KALX,,live,y,
9240488,,,,03-16-2013 @ 23:00:00,Blast Rocks!,KALX Live,KALX Live Archive,KALX,,live,y,
9240487,,,,03-16-2013 @ 22:30:00,Clarendon Hills,KALX Live,Kalx Live Archive,KALX,,live,y,
9240260,,,,03-16-2013 @ 22:00:00,This Is My Fist,KALX Live,KALX Live Archive,KALX,,live,y,
9240259,,,,03-16-2013 @ 21:47:00,9 wood,Mission,Bored, Lonely and a Little Pissed Off,KALX,,live,y,
9240258,,,,03-16-2013 @ 21:45:00,Bracket,Happy to be Sad,Bored, Lonely and a Little Pissed Off,KALX,,live,y,
9240074,,,,03-16-2013 @ 21:30:00,Bad Daddies,KALX LIve,KALX live,KALX,,live,y,
9239975,,,,03-16-2013 @ 21:00:00,Dreamdate,KALX Live,Kalx Live Archive,KALX,,live,y,
8728544,Kendra K,Feature,,12-23-2012 @ 14:55:00,Tamaryn,Afterlight,Tender New Signs,Mexican Summer,,live,y,
8728543,Kendra K,Single,,12-23-2012 @ 14:53:00,The Fevers,Can't Be True,Get on again,Polydoo,,live,y,
8728542,Kendra K,Feature,,12-23-2012 @ 14:50:00,Audacity,Garza Girls,Mellow Cruisers,Burger,,live,y,
8728541,Kendra K,Feature Single,,12-23-2012 @ 14:48:00,Gravy's Drop,Happy Birthday,Hot Donuts Now,Burger,,live,y,
8728540,Kendra K,Feature Single,,12-23-2012 @ 14:45:00,Cozy,Cola Shock Kids,Cola Shock Kids,Hozac,,live,y,
8728539,Kendra K,,,12-23-2012 @ 14:43:00,Bay City Rollers,Rock and Roll Love Letter,Greatest Hits,Arista,,live,y,
8728538,Kendra K,,,12-23-2012 @ 14:40:00,Giuda,Tartan Pants,Racey Roller,Damaged Goods,,live,y,
8728483,Kendra K,Compilation,,12-23-2012 @ 14:35:00,Heinz and the Wild Boys,I'm Not A Bad Guy,Joe Meek Freakbeat,Castle,,live,y,
8728482,Kendra K,,,12-23-2012 @ 14:33:00,April March,Mon ange gardien,April March/Bertrand Burgalat,Tricatel,,live,y,
8728481,Kendra K,Feature,,12-23-2012 @ 14:30:00,Courtney and the Crushers,Stop,S/T,Hover Craft,,live,y,
8728480,Kendra K,Feature,,12-23-2012 @ 14:25:00,Tyvek,Scaling,On Triple Beams,In The Red,,live,y,
8728479,Kendra K,,,12-23-2012 @ 14:22:00,Nar,May '92,Lizards/Nar,Very Small Records,,live,y,
8728420,Kendra K,Single,,12-23-2012 @ 14:18:00,Vinnie &amp; the Stardusters,Bake My Pie,Bake My Pie,Twintone,,live,y,
8728419,Kendra K,Single,,12-23-2012 @ 14:15:00,R.E.M.,There She Goes Again,Radio Free Europe,I.R.S.,,live,y,
8728418,Kendra K,Compilation,,12-23-2012 @ 14:12:00,Tweed,Fashion,Powerpearls V. 1,n/a,,live,y,
8728417,Kendra K,Single,,12-23-2012 @ 14:09:00,The E-Types,1,000 Times a Day,Action Packed,Square Target,,live,y,
8728416,Kendra K,,,12-23-2012 @ 14:07:00,Gentleman Jesse and His Men,Kind of Uptight,Leaving Atlanta,Douchemaster,,live,y,
8728415,Kendra K,Feature,,12-23-2012 @ 14:05:00,Games,Different Times,S/T,Hozac,,live,y,
8728352,Kendra K,Compilation,,12-23-2012 @ 13:57:00,Sweet Baby Jesus,Pathetic,Turn It Around,Maximum Rock and Roll,,live,y,
8728351,Kendra K,Feature,,12-23-2012 @ 13:55:00,Psychotic Pineapple,I Forgot Who I Forgot Who I Was,Where's The Party?,Richmond,,live,y,
8728350,Kendra K,Compilation,,12-23-2012 @ 13:52:00,Speedtwins,I Hate Football,Killed By Epitaph,KBD,,live,y,
8728349,Kendra K,Feature Compilation,,12-23-2012 @ 13:50:00,The Threat,High Cost of Living,Strange Passion,B-Music,,live,y,
8728348,Kendra K,Compilation,,12-23-2012 @ 13:47:00,The Prats,Disco Pope,Rough Trade: Post Punk v.1,Rough Trade,,live,y,
8728347,Kendra K,,,12-23-2012 @ 13:45:00,The Runaways,Strawberry Fields Forever,Flaming Schoolgirls,Cherry Red,,live,y,y
8728285,Kendra K,Feature,,12-23-2012 @ 13:39:00,Fine Steps,Dig Me In,Boy's Co.,Mt St Mtn,,live,y,
8728284,Kendra K,Single,,12-23-2012 @ 13:38:00,Free Loan Investments,Hard To Smile,Youth Will Understand,Boof,,live,y,
8728283,Kendra K,,,12-23-2012 @ 13:35:00,Procedure Club,Vermont,Doomed Forever,Slumberland,,live,y,
8728282,Kendra K,,,12-23-2012 @ 13:32:00,Another Sunny Day,Anorak City,London Weekend,Sarah,,live,y,
8728281,Kendra K,Feature,,12-23-2012 @ 13:30:00,The Babies,Baby,Our House on The Hill,Woodsist,,live,y,
8728280,Kendra K,Single,,12-23-2012 @ 13:25:00,Dave 'n' Megan,I Wanna Kiss You This Christmas,It's A Team Mint Christmas,Mint/matador,,live,y,
8728188,Kendra K,,,12-23-2012 @ 13:20:00,Helen Love and Ricardo Autobahn,Salvation Army Band,Salvation Army Band,Damaged Goods,,live,y,
8728187,Kendra K,,,12-23-2012 @ 13:15:00,Yaz,In My Room,Upstair's At Eric's,Sire,,live,y,
8728186,Kendra K,,,12-23-2012 @ 13:11:00,Postcoitus,Automation,Build Your Own Circus,Double Negative,,live,y,
8728185,Kendra K,,,12-23-2012 @ 13:08:00,Digital Leather,Hologram,Socererer,Goner,,live,y,
8728184,Kendra K,Feature,,12-23-2012 @ 13:00:00,Tame Impala,Feels Like We Only Go Backwards,Lonerism,Modular,,live,y,y
8728114,Kendra K,Feature,,12-23-2012 @ 12:59:00,Ex-Cult,Young Trash,S/T,Goner,,live,y,
